WFCM17C38,,300571702,17,19200000,120,,0.0527,0.0527,20170606,5,Y,Y,1,3,Y,3,20190805,,20261105,L(26) D(87) O(7),,,,,,,,,,,1,,,,,,N,,,118,,20270506,19200000,0.0527,0.0001404,,,,,0.000005,0.0525546,87130.67,1,Highland Park Mixed Use,799 Central Avenue,Highland Park,IL,60035,Incomplete,MU,57728,,2003,1510554,1.47,27150000,20170401,1,2227052,716499,,N,,,Y,Y,1,,20190806,,,1475917,1.44,,RMF,N,,0,WL,20170511,120,,1
WFCM17C38,,310937904,18,17650000,120,360,0.0443,0.0443,20170711,5,Y,Y,1,3,Y,5,20190810,,20270310,L(25) D(91) O(4),,,20220711,,,,,,,,1,,,,,,N,,,119,360,20270611,17650000,0.0443,0.0001404,,,,,0.000005,0.0441546,67329.85,1,Raley’s Towne Centre,"10-190, 310-400, 450, 500-540, 590 and 600-640 Raley's Town Center",Rohnert Park,CA,94928,Incomplete,RT,142591,,1980,1479497,1.39,25600000,20170401,0.97,2114967,635470,,N,,,Y,Y,1,,20190811,,,1411499,1.33,,WFB,N,,1,WL,20170526,60,,1
WFCM17C38,,307890001,19,16000000,120,,0.0441538,0.0441538,20170706,0,Y,Y,1,3,Y,3,20180105,20261205,20261205,L(6) GRTR 1% or YM(107) O(7),,,,,,,,,,,1,,,,,,N,,,119,,20270606,16000000,0.0441538,0.0001145,,,,,0.000005,0.04403426,60834.07,33,Save Mart Portfolio,Various,Various,CA,Various,Incomplete,RT,1733239,,,19928276.4,3.23,361740000,,1,20551888,623611.68,,N,,,N,Y,1,,,,,18626224.45,3.02,,UBSAG,N,,3,A1,20170516,120,,1
WFCM17C38,,308080020,20,16000000,120,360,0.051,0.051,20170611,0,N,Y,1,3,Y,2,20190810,,20270310,L(26) D(91) O(3),,,,,,,,,,,1,,,,,,N,,,118,358,20270511,15964452.17,0.051,0.0001404,,,,,0.000005,0.0508546,86871.96,1,TownePlace Suites - Boynton Beach,2450 Quantum Boulevard,Boynton Beach,FL,33426,Incomplete,LO,,116,2016,1912349,2.02,22000000,20170331,0.81,4513000,2600651,,N,,,Y,Y,1,,20190811,,,1731829,1.83,,CIIICM,N,,0,WL,20170511,,,1
WFCM17C38,,300571711,21,15900000,120,360,0.0415,0.0415,20170706,0,Y,Y,1,3,Y,5,20190805,,20270305,L(25) D(91) O(4),,,20220706,,,,,,,,1,,,,,,N,,,119,360,20270606,15900000,0.0415,0.0001404,,,,,0.000005,0.0413546,56820.42,1,Fairlane Meadows,16201 Ford Road,Dearborn,MI,48126,Incomplete,RT,157225,,1987,2021707,2.18,30000000,20170404,0.99,2976474,954767,,N,,,Y,Y,1,,20190806,,,1918931,2.07,,RMF,N,,0,WL,20170602,60,,1
WFCM17C38,,610939812,22,15610000,120,300,0.0535,0.0535,20170711,0,N,Y,1,3,Y,2,20190810,,20270310,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,299,20270611,15585128.8,0.0535,0.0004154,,,,,0.000005,0.0530796,94465.78,2,Various,Various,Various,VA,Various,Incomplete,LO,,186,,2042452,1.8,22300000,20170315,0.81,5012793,2970341,,N,,,Y,Y,1,,20190811,,,1841940,1.62,,WFB,N,,0,WL,20170608,,,1
WFCM17C38,,300571708,23,14500000,120,360,0.0549,0.0549,20170706,0,N,Y,1,3,Y,2,20190805,,20270305,L(25) D(91) O(4),,,,,,,,,,,1,,,,,,N,,,119,359,20270606,14484099.05,0.0549,0.0001404,,,,,0.000005,0.0547546,82238.45,1,Hilton Garden Inn - Ames,1325 Dickinson Avenue,Ames,IA,50014,Incomplete,LO,,112,2008,1873044,1.9,24200000,20180501,0.74,4597633,2724588,,N,,,Y,Y,1,,20190806,,,1689139,1.71,,RMF,N,,0,WL,20170602,,,1
WFCM17C38,,308080024,24,14500000,60,240,0.0492,0.0492,20170711,0,N,Y,1,3,Y,2,20190810,,20220310,L(25) D(31) O(4),,,,,,,,,,,1,,,,,,N,,,59,239,20220611,14464396.06,0.0492,0.0001404,,,,,0.000005,0.0490546,95053.94,3,Stemmons Office Portfolio,Various,Dallas,TX,75247,Incomplete,OF,334840,,,2869427.66,2.52,41100000,20170508,0.96,5612125.66,2742698,,N,,,Y,Y,1,,20190811,,,2364702.66,2.07,,CIIICM,N,,0,WL,20170602,,,1
WFCM17C38,,300571710,25,14250000,120,360,0.0506,0.0506,20170706,0,Y,Y,1,3,Y,5,20190805,,20270305,L(25) D(91) O(4),,,20200706,,,,,,,,1,,,,,,N,,,119,360,20270606,14250000,0.0506,0.0001404,,,,,0.000005,0.0504546,62090.42,1,Stonebriar Commons on Legacy,1125 and 1303-1415 Legacy Drive; 5490 State Highway 121,Frisco,TX,75034,Incomplete,MU,63103,,2005,1410093,1.53,25000000,20170223,0.96,2192701,782608,,N,,,Y,Y,1,,20190806,,,1283887,1.39,,RMF,N,,0,WL,20170602,36,,1
WFCM17C38,,300571701,26,14000000,120,360,0.0424,0.0424,20170606,0,N,Y,1,3,Y,2,20190605,20261205,20261205,L(24) GRTR 1% or YM(90) O(6),,,,,,,,,,,1,,,,,,N,,,118,358,20270506,13962940.47,0.0424,0.0001404,,,,,0.000005,0.0422546,68789.65,1,Residence Inn Carlsbad,2000 Faraday Avenue,Carlsbad,CA,92008,Incomplete,LO,,121,1999,2264943,2.74,27600000,20170320,0.81,5621804,3356861,,N,,,Y,Y,1,,,,,2040071,2.47,,RMF,N,,0,WL,20170508,,,1
