WFCM16LC24,,28200846,20,20180316,16600000,16600000,20180306,,0.04858,20260106,0.0001105,,,,,0.000005,0.0484645,,,,20210206,62722.18,0,62722.18,,0,,,,,,0,,0,16600000,0,0,0,0,N,,,,,,,,,,,5188690,1690529,3498161,1970675,1.7751,0.82,20170731,5135717,1938266,3197451,1901232,1.6817,0.99,20161231,,,,,,,,,20151106,51500000,,,,,,,,,20160929,20160929,1,,,,CREFC,,3417449,1.7341,3116739,1.6393,,,N,,,,,0,,,0,0,0,,N,,12470000,H,,,,,,,,,,,0,,,,0,,,,,WF,CWC,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,310932777,21,20180316,15382241.99,15357321.55,20180311,,0.0442,20260811,0.0001265,,,,,0.000005,0.0440685,,,,,52880.73,24920.44,77801.17,,0,,,,,,0,,0,15357321.55,0,0,0,0,N,,,,,,,,,,,2970934,1350698,1620236,773647,2.0942,0.92,20171231,2434830,1318746,1116084,696518,1.6023,0.85,20161231,,,,,,,,,20151123,22500000,,,,,,,TN,,20160929,20160929,1,,,,CREFC,,1349125,1.7438,844973,1.2131,,,X,,,,,0,144949.58,,0,0,0,,N,,12400000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000934,22,20180316,14000000,14000000,20180306,,0.045,20260906,0.0001265,,,,,0.000005,0.0448685,,,,20191006,49000,0,49000,,0,,,,,,0,,0,14000000,0,0,0,0,N,,,,,,,,,,,1898907,589528,1309379,640500,2.0443,0.79,20161231,,,,,,,,1582873,415435,1167438,479500,2.4346,0.8,20170101,20170930,20160606,19700000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,1126890,1.7593,,,1030572,2.1492,N,,,,,0,860392.1,,0,0,0,,N,,12360000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000899,24,20180316,13666510.13,13644398.39,20180306,,0.0495,20260606,0.0001265,,,,,0.000005,0.0493685,,,,,52616.06,22111.74,74727.8,,0,,,,,,0,,0,13644398.39,0,0,0,0,N,,,,,,,,,,,2783890,1262716,1521174,896734,1.6963,0.92,20171231,2714779,1298419,1416360,896734,1.5794,0.93,20161231,,,,,,,,,20151124,20900000,,,,,,,,,20160929,20160929,1,,,,CREFC,,1312695,1.4638,1207881,1.3469,,,N,,,,,0,409985.89,,0,0,0,,N,,12100000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,310934423,25,20180316,13000000,13000000,20180311,,0.0439,20260911,0.0001265,,,,,0.000005,0.0437685,,,,20181011,44387.78,0,44387.78,,0,,,,,,0,,0,13000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,1398737,634992,763745,434366,1.7582,1,20170101,20170929,20160524,18725000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,,,,,713282,1.6421,N,,,,,0,461640.16,20171211,0,0,0,,N,,11500000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,410934509,26,20180316,12300000,12300000,20180311,,0.0462,20260611,0.0001265,,,,,0.000005,0.0460685,,,,20190711,44198,0,44198,,0,,,,,,0,,0,12300000,0,0,0,0,N,,,,,,,,,,,1859176,499032,1360144,576153,2.3607,0.96,20171231,1775580,505017,1270563,577731,2.1992,0.92,20161231,,,,,,,,,20160414,19200000,,,,,,,,,20160929,20160929,1,,,,CREFC,,1347280,2.3384,1257699,2.1769,,,N,,,,,0,,,0,0,0,,N,,11500000,N,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571575,27,20180316,12300000,12300000,20180306,,0.0433,20260906,0.0001265,,,,,0.000005,0.0431685,,,,20181006,41423.67,0,41423.67,,0,,,,,,0,,0,12300000,0,0,0,0,N,,,,,,,,,,,1698184,523392,1174792,539987,2.1755,0.92,20171231,1709836,651166,1058670,541467,1.9551,0.89,20161231,,,,,,,,,20160727,17000000,,,,,,,,,20160929,20160929,1,,,,CREFC,,1085825,2.0108,969703,1.7908,,,N,,,,,0,133477,,0,0,0,,N,,11030000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000913,28,20180316,11701826.25,11681881.32,20180306,,0.0445,20260706,0.0005265,,,,,0.000005,0.0439685,,,,,40501.32,19944.93,60446.25,,0,,,,,,0,,0,11681881.31,0,0,0,0,N,,,,,,,,,,,2310136,755453,1554683,725355,2.1433,1,20171231,2258981,739596,1519385,725355,2.0946,0.98,20161231,,,,,,,,,20160519,17500000,,,,,,,,,20160929,20160929,1,,,,CREFC,,1409083,1.9426,1373785,1.8939,,,N,,,,,0,283447.52,,0,0,0,,N,,10800000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,28000826,30,20180316,11076246.98,11059697.38,20180306,,0.0498,20251206,0.0001265,,,,,0.000005,0.0496685,,,,,42902,16549.6,59451.6,,0,,,,,,0,,0,11059697.38,0,0,0,0,N,,,,,,,,,,,1497644,541021,956623,560458,1.7068,0.97,20171231,1536914,531701,1005213,561993,1.7886,0.94,20161231,,,,,,,,,20150911,14300000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,934623,1.6676,983213,1.7495,,,N,,,,,0,49508.68,,0,0,0,,N,,10000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
WFCM16LC24,,300571579,29,20180316,11013644.21,10995648.18,20180306,,0.0475,20260906,0.0001265,,,,,0.000005,0.0473685,,,,,40689.3,17996.03,58685.33,,0,,,,,,0,,0,10995648.18,0,0,0,0,N,,,,,,,,,,,1478489,501355,977134,704224,1.3875,0.86,20161231,,,,,,,,1169040,366025,803015,528168,1.5203,0.87,20170101,20170930,20160722,17320000,,,,,,,YN,,20160929,20160929,1,,,,CREFC,,890253,1.2641,,,737855,1.397,N,,,,,0,230393.99,,0,0,0,,N,,10400000,S2,,,,,,,,,,,0,,,,0,,,,,WF,M,20180213,20180312,N,,,,,,,0,WFCM16LC24,,,,,,
