WFCM17C38,,310937904,18,20180316,17650000,17650000,20180311,,0.0443,20270611,0.0001404,,,,,0.000005,0.0441546,,,,20220711,60814.06,0,60814.06,,0,,,,,,0,,0,17650000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20170401,25600000,,,,,,,,,20170713,20170713,1,,,,CREFC,,,,,,,,N,,,,,0,1284033.91,,0,0,0,,N,,17650000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,307890001,19,20180316,16000000,16000000,20180306,,0.044153758,20270606,0.0001145,,,,,0.000005,0.044034258,,,,,54946.9,0,54946.9,,0,,,,,,0,,0,16000000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,15509865,498520,15011345,4620691,3.2487,1,20170101,20170930,,361740000,,,,,,,YN,,20170713,20170713,33,,,,CREFC,,,,,,14034805,3.0373,X,,,,,0,,,0,0,0,,N,,16000000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,UBS17C1
WFCM17C38,,300571711,21,20180316,15900000,15900000,20180306,,0.0415,20270606,0.0001404,,,,,0.000005,0.0413546,,,,20220706,51321.67,0,51321.67,,0,,,,,,0,,0,15900000,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,2305127,748142,1556985,500386,3.1115,0.99,20170101,20170930,20170404,30000000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,1480557,2.9588,N,,,,,0,153267.24,,0,0,0,,N,,15900000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080020,20,20180316,15840996.79,15816960.78,20180311,,0.051,20270511,0.0001404,,,,,0.000005,0.0508546,,,,,62835.95,24036.01,86871.96,,0,,,,,,0,,0,15816960.78,0,0,0,0,N,,,,,,,,,,,5008049,2453673,2554376,1042464,2.4503,0.85,20171231,,,,,,,,,,,,,,,,20170331,22000000,,,,,,,,,20170713,20170713,1,,,,CREFC,,2354054,2.2581,,,,,N,,,,,0,1833479.5,,0,0,0,,N,,16000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,610939812,22,20180316,15419581.65,15389278.46,20180311,,0.0535,20270611,0.0004154,,,,,0.000005,0.0530796,,,,,64162.59,30303.19,94465.78,,0,,,,,,0,,0,15389278.46,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,5329650,3377675,1951975,1133589,1.7219,0,20170101,20170930,20170315,22300000,,,,,,,TN,,20170713,20170713,2,,,,CREFC,,,,,,1751463,1.545,N,,,,,0,267348.96,,0,0,0,,N,,15610000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,300571708,23,20180316,14381900.1,14361072.36,20180306,,0.0549,20270606,0.0001404,,,,,0.000005,0.0547546,,,,,61410.71,20827.74,82238.45,,0,,,,,,0,,0,14361072.36,0,0,0,0,N,,,,,,,,,,,4344699,2639462,1705237,986861,1.7279,0.7,20171231,,,,,,,,,,,,,,,,20180501,24200000,,,,,,,,,20170713,20170713,1,,,,CREFC,,1531449,1.5518,,,,,N,,,,,0,699986.56,,0,0,0,,N,,14500000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,300571710,25,20180316,14250000,14250000,20180306,,0.0506,20270606,0.0001404,,,,,0.000005,0.0504546,,,,20200706,56081.67,0,56081.67,,0,,,,,,0,,0,14250000,0,0,0,0,N,,,,,,,,,,,2106627,811715,1294912,731066,1.7712,0.96,20171231,,,,,,,,,,,,,,,,20170223,25000000,,,,,,,,,20170713,20170713,1,,,,CREFC,,1168706,1.5986,,,,,N,,,,,0,229288.51,,0,0,0,,N,,14250000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,308080024,24,20180316,14220982.46,14180347.48,20180311,,0.0492,20220611,0.0001404,,,,,0.000005,0.0490546,,,,,54418.96,40634.98,95053.94,,0,,,,,,0,,0,14180347.48,0,0,0,0,N,,,,,,,,,,,6315318,2733564,3581754,1140647,3.1401,0.99,20171231,,,,,,,,,,,,,,,,20170508,41100000,,,,,,,,,20170713,20170713,3,,,,CREFC,,3077029,2.6976,,,,,N,,,,,0,55813.27,,0,0,0,,N,,14500000,S1,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,300571701,26,20180316,13833588.53,13810418.98,20180306,,0.0424,20270506,0.0001404,,,,,0.000005,0.0422546,,,,,45620.1,23169.55,68789.65,,0,,,,,,0,,0,13810418.99,0,0,0,0,N,,,,,,,,,,,5921588,3635755,2285833,825476,2.7691,0.84,20171231,,,,,,,,,,,,,,,,20170320,27600000,,,,,,,,,20170713,20170713,1,,,,CREFC,,2060961,2.4966,,,,,X,,,,,0,187393.5,,0,0,0,,N,,14000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,WFCM17C38
WFCM17C38,,300571683,27,20180316,13784906.08,13759981.43,20180306,,0.0484,20270306,0.0001145,,,,,0.000005,0.0482805,,,,,51892.51,24924.65,76817.16,,0,,,,,,0,,0,13759981.43,0,0,0,0,N,,,,,,,,,,,,,,,,,,,,,,,,,6916442,2432193,4484249,2814799,1.593,0.98,20170101,20170930,20170424,91800000,,,,,,,YN,,20170713,20170713,1,,,,CREFC,,,,,,4111562,1.4606,X,,,,,0,,,0,0,0,,N,,14000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,K,20180213,20180312,N,,,,,,,0,CFCRE17C8
