WFCM16C34,,305950021,21,20180316,9673120.78,9657788.27,20180307,,0.05252,20260307,0.000178,,,,,0.000005,0.052337,,,,,39513.62,15332.51,54846.13,,0,,,,,,0,,0,9657788.27,0,0,0,0,N,,,,,,,,,,,1251246,483894,767352,658154,1.1659,0.91,20171231,,,,,,,,,,,,,,,,20160216,15400000,,,,,,,,,20160524,20160524,1,,,,CREFC,,756952,1.1501,,,,,N,,,,,0,20806.06,,0,0,0,,N,,9930000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,410923405,22,20180316,9539827.12,9523659.49,20180301,,0.0473,20260101,0.000178,,,,,0.000005,0.047117,,,,,35095.96,16167.63,51263.59,,0,,,,,,0,,0,9523659.49,0,0,0,0,N,,,,,,,,,,,1474261,387333,1086928,615163,1.7668,0.98,20171231,1445469,372945,1072524,615163,1.7434,0.97,20161231,,,,,,,,,20151110,14950000,,,,,,,,,20160524,20160524,1,,,,CREFC,,1072008,1.7426,1057604,1.7192,,,N,,,,,0,,20171113,0,0,0,,N,,9850000,N,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,301741132,23,20180316,9400000,9400000,20180306,,0.05255,20260206,0.000178,,,,,0.000005,0.052367,,,,,38419.89,0,38419.89,,0,,,,,,0,,0,9400000,0,0,0,0,N,,,,,,,,,,,1227791,438218,789573,502203,1.5722,0.91,20161231,,,,,,,,954274,340421,613853,375966,1.6327,0.95,20170101,20170930,20151025,12650000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,744385,1.4822,,,579962,1.5425,N,,,,,0,99900.25,,0,0,0,,N,,9400000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,301741135,24,20180316,8894223.21,8880528.91,20180306,,0.0544,20260506,0.000178,,,,,0.000005,0.054217,,,,,37632.45,13694.3,51326.75,,0,,,,,,0,,0,8880528.91,0,0,0,0,N,,,,,,,,,,,1362046,469887,892159,615921,1.4484,0.95,20171231,1414596,464139,950457,615921,1.5431,1,20161231,,,,,,,,,20160210,13150000,,,,,,,,,20160524,20160524,1,,,,CREFC,,790123,1.2828,848421,1.3774,,,N,,,,,0,287066,,0,0,0,,N,,9100000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310933331,25,20180316,8755023.15,8740756.51,20180311,,0.05,20260311,0.000178,,,,,0.000005,0.049817,,,,,34047.31,14266.64,48313.95,,0,,,,,,0,,0,8740756.51,0,0,0,0,N,,,,,,,,,,,4497844,2126328,2371516,579767,4.0904,0.85,20171231,4051026,2031038,2019988,579767,3.4841,0.8,20161231,,,,,,,,,20160111,19200000,,,,,,,,,20160524,20160524,1,,,,CREFC,,2230035,3.8464,1878507,3.2401,,,N,,,,,0,301808.72,,0,0,0,,N,,9000000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310931601,26,20180316,8700000,8700000,20180311,,0.0511,20260411,0.000178,,,,,0.000005,0.050917,,,,,34577.67,0,34577.67,,0,,,,,,0,,0,8700000,0,0,0,0,N,,,,,,,,,,,1280911,510008,770903,451980,1.7056,0.87,20161231,,,,,,,,980727,389943,590784,338367,1.7459,0.82,20170101,20170930,20160128,12500000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,765130,1.6928,,,586454,1.7331,N,,,,,0,10560,,0,0,0,,N,,8700000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,310933437,27,20180316,6900000,6900000,20180311,,0.051,20260311,0.000178,,,,,0.000005,0.050817,,,,,27370,0,27370,,0,,,,,,0,,0,6900000,0,0,0,0,N,,,,,,,,,,,932473,196577,735896,356788,2.0625,1,20171231,857286,224809,632477,357765,1.7678,1,20161231,,,,,,,,,20160115,10750000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,685854,1.9223,582435,1.6279,,,N,,,,,0,100084.32,,0,0,0,,N,,6900000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,301741134,28,20180316,6750000,6750000,20180306,,0.05095,20260306,0.000178,,,,,0.000005,0.050767,,,,,26748.75,0,26748.75,,0,,,,,,0,,0,6750000,0,0,0,0,N,,,,,,,,,,,1084602,434945,649657,349644,1.858,0.89,20161231,,,,,,,,863457,295430,568027,261756,2.17,0.99,20170101,20170930,20160112,9690000,,,,,,,YN,,20160524,20160524,1,,,,CREFC,,568749,1.6266,,,507346,1.9382,X,,,,,0,188315.34,,0,0,0,,N,,6750000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,300571522,29,20180316,6353321.73,6343550.12,20180306,,0.0545,20260506,0.000178,,,,,0.000005,0.054317,,,,,26931.02,9771.61,36702.63,,0,,,,,,0,,0,6343550.12,0,0,0,0,N,,,,,,,,,,,1051390,376780,674610,440432,1.5317,0.9,20171231,973281,306772,666509,440432,1.5133,0.85,20161231,,,,,,,,,20160226,10300000,,,,,,,,,20160524,20160524,1,,,,CREFC,,600772,1.364,592671,1.3456,,,N,,,,,0,491211.57,,0,0,0,,N,,6500000,H,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
WFCM16C34,,610933726,30,20180316,6300000,6300000,20180311,,0.0515,20260411,0.000478,,,,,0.000005,0.051017,,,,,25235,0,25235,,0,,,,,,0,,0,6300000,0,0,0,0,N,,,,,,,,,,,924712,381174,543538,328956,1.6523,0.9,20171231,994863.15,417101.69,577761.46,329858,1.7515,0.89,20161231,,,,,,,,,20160215,9500000,,,,,,,,,20160524,20160524,1,,,,CREFC,,466162,1.417,500385.92,1.5169,,,N,,,,,0,376476,,0,0,0,,N,,6300000,S2,,,,,,,,,,,0,,,,0,,,,,WF,LNR,20180213,20180312,N,,,,,,,0,WFCM16C34,,,,,
